,userId,movieId,rating
617,231,586,3.0
618,231,347,4.0
619,231,18,3.0
620,231,317,3.5
621,231,622,5.0
622,231,85,4.0
623,231,88,4.0
624,231,20,3.0
625,231,514,5.0
626,231,189,3.5
627,231,506,5.0
628,231,583,4.0
629,231,494,3.0
630,231,418,3.0
631,231,151,4.5
632,231,41,4.5
633,231,549,4.0
634,231,485,5.0
635,231,120,3.5
636,231,356,3.5
637,231,150,5.0
638,231,598,5.0
639,231,26,3.5
640,231,195,4.5
641,231,457,2.5
642,231,320,4.5
643,231,346,3.5
644,231,287,3.5
645,231,306,3.0
646,231,471,4.5
647,231,58,5.0
648,231,520,4.0
649,231,6,4.5
650,231,639,5.0
651,231,342,3.5
652,231,159,4.0
653,231,121,4.0
654,231,15,4.5
655,231,318,3.5
656,231,470,4.5
657,231,24,5.0
658,231,443,4.0
659,231,640,2.5
660,231,327,3.5
661,231,267,3.5
662,231,442,4.5
663,231,55,4.0
664,231,43,3.5
665,231,495,3.5
666,231,378,5.0
667,231,230,3.5
668,231,661,4.5
669,231,135,4.0
670,231,662,4.0
671,231,198,4.0
672,231,66,3.0
673,231,621,4.0
674,231,177,3.5
675,231,573,4.0
676,231,399,3.0
677,231,601,4.0
678,231,623,5.0
679,231,361,3.0
680,231,328,3.5
681,231,57,4.0
682,231,452,4.0
683,231,245,4.0
684,231,310,2.5
685,231,248,4.5
686,231,591,4.0
687,231,193,3.0
688,231,217,3.5
689,231,184,4.5
690,231,251,4.5
691,231,663,4.5
692,231,7,3.5
693,231,525,3.5
694,231,70,3.5
695,231,105,2.0
696,231,132,3.5
697,231,241,3.0
698,231,455,3.0
699,446,160,4.0
700,446,115,4.0
701,446,602,3.0
702,446,53,5.0
703,446,629,3.0
704,446,582,4.0
705,446,185,4.0
706,446,390,4.0
707,446,501,5.0
708,446,83,5.0
709,446,171,4.0
710,446,641,5.0
711,446,497,2.0
712,446,435,5.0
713,446,11,3.0
714,446,168,4.0
715,446,589,4.0
716,446,541,3.0
717,446,569,2.0
718,446,624,4.0
719,446,56,4.0
720,446,304,5.0
721,446,88,4.0
722,446,632,3.0
723,446,609,5.0
724,446,583,4.0
725,446,516,4.0
726,446,559,4.0
727,446,182,4.0
728,446,51,3.0
729,446,250,3.0
730,446,464,4.0
731,446,19,4.0
732,446,59,2.0
733,446,41,4.0
734,446,170,4.0
735,446,175,4.0
736,446,429,2.0
737,446,104,3.0
738,446,218,4.0
739,446,357,2.0
740,446,598,5.0
741,446,384,3.0
742,446,195,4.0
743,446,199,4.0
744,437,572,5.0
745,437,570,4.0
746,437,582,4.0
747,437,178,3.0
748,437,101,4.0
749,437,222,3.0
750,437,202,4.0
751,437,433,3.0
752,437,635,3.0
753,437,216,2.0
754,437,111,4.0
755,437,597,4.0
756,437,447,4.0
757,437,563,4.0
758,437,207,4.0
759,437,528,4.0
760,437,260,3.0
761,437,393,4.0
762,437,502,4.0
763,437,589,5.0
764,437,29,4.0
765,437,311,3.0
766,437,206,3.0
767,437,419,5.0
768,437,163,3.0
769,437,88,4.0
770,437,77,5.0
771,437,362,2.0
772,437,539,5.0
773,437,246,3.0
774,437,75,5.0
775,437,277,4.0
776,437,592,2.0
777,437,357,4.0
778,437,598,5.0
779,437,579,5.0
780,437,664,3.0
781,437,556,3.0
782,437,306,4.0
783,437,363,3.0
784,437,67,4.0
785,437,444,2.0
786,437,93,5.0
787,437,278,2.0
788,437,353,3.0
789,437,0,4.0
790,488,572,5.0
791,488,200,1.0
792,488,625,4.0
793,488,203,3.0
794,488,438,5.0
795,488,315,4.5
796,488,293,3.5
797,488,498,5.0
798,488,136,4.5
799,488,358,5.0
800,488,288,5.0
801,488,286,3.0
802,488,323,3.5
803,488,593,4.5
804,488,195,3.0
805,488,351,3.0
806,488,66,3.0
807,488,122,5.0
808,488,209,5.0
809,488,262,5.0
810,488,81,4.0
811,488,103,4.5
812,488,172,3.5
813,488,1,4.5
814,488,571,4.0
815,488,626,4.5
816,488,517,3.0
817,488,503,4.0
818,488,294,3.5
819,488,213,4.0
820,488,379,4.5
821,488,249,4.5
822,488,499,4.0
823,488,61,4.0
824,488,30,4.0
825,488,500,4.0
826,488,90,5.0
827,488,518,5.0
828,368,243,3.0
829,368,642,1.0
830,368,12,3.0
831,368,641,2.0
832,368,430,1.0
833,368,274,4.0
834,368,92,3.0
835,368,387,1.0
836,368,238,2.0
837,368,201,3.0
838,368,447,1.0
839,368,665,5.0
840,368,260,5.0
841,368,554,2.0
842,368,536,5.0
843,368,141,1.0
844,368,394,1.0
845,368,398,4.0
846,368,416,2.0
847,368,79,3.0
848,368,386,2.0
849,368,484,2.0
850,368,36,4.0
851,368,68,1.0
852,368,409,2.0
853,368,520,4.0
854,368,459,2.0
855,368,283,1.0
856,368,63,3.0
857,368,550,2.0
858,368,204,4.0
859,368,340,1.0
860,368,620,4.0
861,368,324,4.0
862,368,164,3.0
863,368,38,2.0
864,368,134,2.0
865,368,71,1.0
866,368,143,5.0
867,368,511,3.0
868,368,445,4.0
869,368,210,1.0
870,368,237,3.0
871,368,666,3.0
872,368,42,5.0
873,368,373,2.0
874,368,45,2.0
875,368,82,4.0
876,368,191,2.0
877,368,300,1.0
878,368,512,3.0
879,368,352,5.0
880,368,405,3.0
881,368,268,5.0
882,368,54,2.0
883,368,476,2.0
884,368,325,3.0
885,368,542,5.0
886,368,460,3.0
887,368,156,2.0
888,368,273,4.0
889,400,160,5.0
890,400,629,2.5
891,400,421,4.0
892,400,608,4.0
893,400,438,3.5
894,400,582,4.5
895,400,329,5.0
896,400,543,4.5
897,400,4,3.0
898,400,5,3.5
899,400,501,4.0
900,400,257,4.0
901,400,99,3.0
902,400,179,4.0
903,400,2,4.0
904,400,546,3.5
905,400,136,3.0
906,400,264,4.0
907,400,359,2.5
908,400,286,3.0
909,400,506,4.0
910,400,484,4.0
911,400,598,3.0
912,400,348,3.5
913,400,331,4.0
914,400,195,3.0
915,400,287,3.0
916,400,180,3.0
917,400,58,3.0
918,400,124,3.0
919,400,6,4.0
920,400,190,3.5
921,400,140,3.5
922,400,289,3.0
923,400,73,4.0
924,400,519,4.5
925,400,613,2.5
926,400,28,3.5
927,400,544,4.5
928,400,327,3.5
929,400,43,4.5
930,400,177,4.0
931,400,573,4.5
932,400,452,4.0
933,400,486,4.5
934,400,533,3.5
935,400,302,4.5
936,400,627,4.5
937,400,628,4.0
938,400,551,4.0
939,400,594,4.5
940,400,667,4.5
941,400,397,3.0
942,644,413,1.0
943,644,597,4.0
944,644,632,3.0
945,644,431,3.0
946,644,484,2.0
947,644,192,3.0
948,644,384,3.0
949,644,215,2.0
950,644,26,3.0
951,644,509,2.0
952,644,603,3.0
953,644,487,2.0
954,644,124,4.0
955,644,552,2.0
956,644,158,5.0
957,644,181,3.0
958,644,98,3.0
959,644,560,4.0
960,644,282,3.0
961,644,557,4.0
962,3,160,2.0
963,3,668,2.0
964,3,94,4.5
965,3,420,4.0
966,3,165,3.0
967,3,27,2.5
968,3,252,2.5
969,3,214,3.5
970,3,115,3.0
971,3,669,1.0
972,3,426,4.5
973,3,374,2.5
974,3,187,3.0
975,3,660,4.0
976,3,440,3.0
977,3,53,1.0
978,3,17,2.5
979,3,279,3.0
980,3,629,5.0
981,3,572,5.0
982,3,155,2.5
983,3,604,2.0
984,3,200,0.5
985,3,526,5.0
986,3,383,3.0
987,3,580,1.5
988,3,34,4.0
989,3,322,1.0
990,3,44,2.0
991,3,421,3.0
992,3,224,5.0
993,3,537,2.5
994,3,477,4.0
995,3,345,3.5
996,3,670,3.5
997,3,504,5.0
998,3,9,3.0
999,3,341,1.0
1000,3,545,2.0
1001,3,235,0.5
1002,3,432,3.0
1006,3,194,3.0
1012,3,645,2.0
1015,3,292,1.5
1016,3,527,1.5
1020,3,364,4.0
1021,3,456,1.0
1023,3,458,3.5
1026,3,137,4.0
1029,3,335,2.0
1031,3,243,2.0
1032,3,466,5.0
1033,3,630,1.0
1035,3,263,1.0
1036,3,16,5.0
1037,3,438,5.0
1038,3,534,4.0
1042,3,548,3.0
1043,3,439,1.0
1044,3,582,2.0
1046,3,330,1.5
1048,3,490,2.5
1050,3,178,2.0
1051,3,32,3.0
1053,3,391,0.5
1054,3,329,1.0
1055,3,309,3.5
1056,3,389,4.0
1057,3,161,2.0
1058,3,401,3.5
1059,3,271,2.0
1060,3,631,3.0
1062,3,561,4.0
1063,3,492,4.0
1064,3,427,3.5
1066,3,205,4.0
1067,3,107,3.0
1068,3,49,1.0
1069,3,355,2.5
1071,3,118,1.0
1072,3,301,3.0
1073,3,296,5.0
1076,3,144,3.0
1077,3,4,3.0
1080,3,428,0.5
1082,3,646,3.0
1083,3,69,1.5
1084,3,95,2.0
1085,3,408,3.5
1086,3,5,2.5
1087,3,501,4.0
1089,3,479,2.0
1091,3,574,5.0
1092,3,290,3.0
1094,3,232,2.0
1099,3,535,2.0
1100,3,99,1.0
1101,3,349,0.5
1102,3,422,4.0
1103,3,179,3.0
1104,3,222,4.0
1105,3,171,5.0
1106,3,413,2.5
1107,3,654,2.5
1108,3,641,5.0
1109,3,64,3.0
1110,3,568,2.5
1117,3,567,3.0
1118,3,314,3.0
1119,3,76,2.0
1120,3,497,3.5
1121,3,274,1.0
1122,3,366,3.0
1126,3,315,4.0
1127,3,138,2.5
1129,3,293,3.0
1130,3,142,0.5
1131,3,565,1.5
1140,3,634,5.0
1141,3,31,4.0
1143,3,183,5.0
1147,3,259,2.5
1150,3,281,4.0
1151,3,2,1.5
1153,3,546,3.0
1156,3,498,5.0
1157,3,612,5.0
1163,3,360,2.0
1164,3,433,4.0
1167,3,435,1.5
1169,3,596,3.0
1170,3,472,4.0
1173,3,635,4.0
1178,3,219,4.0
1180,3,216,3.0
1182,3,111,4.0
1184,3,208,2.5
1186,3,599,3.0
1195,3,157,5.0
1196,3,597,5.0
1197,3,447,1.0
1198,3,563,4.0
1200,3,207,4.0
1201,3,358,3.5
1203,3,415,2.0
1204,3,467,5.0
1206,3,449,5.0
1208,3,528,5.0
1211,3,131,3.0
1212,3,461,4.0
1213,3,665,1.5
1216,3,65,3.0
1217,3,260,1.0
1218,3,618,5.0
1219,3,154,4.0
1220,3,657,4.0
1221,3,371,4.0
1223,3,554,3.0
1224,3,96,4.0
1227,3,536,3.5
1228,3,393,3.0
1229,3,350,2.0
1232,3,272,5.0
1235,3,176,4.0
1239,3,39,4.0
1240,3,264,3.0
1243,3,450,4.0
1245,3,359,4.0
1248,3,319,5.0
1250,3,240,2.5
1255,3,284,2.0
1256,3,316,4.0
1259,3,502,4.0
1260,3,231,4.0
1262,3,110,3.0
1265,3,127,5.0
1268,3,441,2.0
1269,3,446,2.0
1271,3,647,2.0
1272,3,589,1.0
1275,3,13,3.0
1276,3,123,2.5
1278,3,398,4.0
1280,3,586,3.5
1281,3,590,4.0
1282,3,254,4.0
1283,3,368,3.0
1292,3,532,3.0
1293,3,347,3.0
1300,3,462,1.0
1302,3,18,1.5
1307,3,62,4.0
1308,3,624,4.0
1315,3,317,5.0
1316,3,622,4.0
1318,3,416,4.0
1323,3,196,3.0
1326,3,56,3.0
1327,3,304,2.0
1329,3,163,1.0
1331,3,88,4.0
1333,3,77,4.0
1334,3,632,1.5
1337,3,79,3.5
1339,3,611,3.5
1343,3,20,3.5
1344,3,514,2.0
1346,3,609,3.0
1348,3,648,3.0
1360,3,189,2.0
1367,3,377,2.0
1370,3,505,2.0
1372,3,539,4.5
1376,3,400,3.0
1377,3,558,3.0
1380,3,506,3.5
1383,3,372,4.0
1384,3,521,2.5
1385,3,655,5.0
1386,3,276,3.0
1387,3,21,3.0
1388,3,507,4.0
1393,3,173,2.0
1394,3,656,4.5
1395,3,112,2.5
1397,3,583,3.0
1399,3,388,2.0
1402,3,52,4.5
1404,3,494,2.0
1405,3,644,4.0
1406,3,246,4.5
1407,3,256,4.0
1408,3,531,2.0
1412,3,559,3.0
1414,3,3,3.0
1416,3,236,3.0
1418,3,522,4.0
1420,3,151,4.0
1424,3,481,3.5
1425,3,51,1.0
1427,3,250,2.5
1428,3,464,2.5
1431,3,585,4.0
1432,3,19,3.0
1433,3,59,2.0
1434,3,41,3.5
1438,3,465,4.5
1440,3,549,2.0
1441,3,485,1.0
1447,3,120,0.5
1448,3,484,2.0
1453,3,332,3.5
1456,3,170,3.0
1458,3,175,2.0
1460,3,277,3.5
1463,3,619,1.5
1464,3,429,3.0
1468,3,411,3.5
1469,3,636,1.0
1471,3,104,1.0
1472,3,218,3.0
1473,3,150,5.0
1475,3,334,2.0
1476,3,357,2.5
1481,3,598,5.0
1482,3,348,5.0
1496,3,384,2.5
1497,3,616,4.0
1499,3,496,2.0
1502,3,215,1.0
1504,3,50,3.0
1505,3,147,3.0
1508,3,146,1.5
1509,3,463,3.0
1515,3,26,4.0
1519,3,406,1.0
1523,3,331,2.0
1524,3,195,1.0
1527,3,457,4.0
1528,3,320,4.0
1529,3,650,3.5
1530,3,346,4.0
1533,3,556,1.0
1534,3,306,2.0
1535,3,471,4.0
1537,3,363,1.0
1538,3,67,4.0
1540,3,180,1.0
1543,3,321,4.0
1544,3,58,4.0
1549,3,520,5.0
1554,3,607,4.0
1557,3,153,5.0
1560,3,353,1.0
1565,3,0,3.0
1569,3,555,4.0
1571,3,114,3.0
1572,3,333,4.0
1578,3,212,4.0
1579,3,652,4.0
1581,3,8,4.0
1583,3,124,1.0
1587,3,459,1.5
1588,3,6,1.0
1589,3,283,1.0
1592,3,552,1.0
1597,3,158,4.0
1598,3,63,2.0
1602,3,513,5.0
1608,3,190,2.0
1612,3,375,4.0
1620,3,204,4.0
1621,3,417,5.0
1634,3,620,2.0
1652,3,125,2.0
1667,3,639,2.0
1671,3,98,1.0
1672,3,289,2.0
1679,3,269,2.0
1689,3,560,1.0
1698,3,143,2.0
1699,3,511,4.0
1700,3,445,2.0
1702,3,237,3.0
1704,3,42,1.0
1706,3,373,2.5
1709,3,512,3.0
1710,3,352,2.0
1716,3,610,3.0
1721,3,159,5.0
1722,3,354,5.0
1733,3,282,1.0
1735,3,557,1.0
1740,3,121,5.0
1744,3,653,3.0
1747,3,15,1.0
1748,3,473,2.0
1751,3,295,1.0
1752,3,318,2.0
1755,3,33,3.0
1757,3,407,1.0
1762,3,470,4.0
1783,3,24,5.0
1790,3,443,3.0
1795,3,73,1.0
1796,3,637,2.0
1797,3,519,3.0
1798,3,613,2.0
1816,3,547,1.5
1817,3,640,1.0
1827,3,566,3.0
1839,3,28,4.0
1855,3,544,4.0
1857,3,327,5.0
1860,3,267,1.0
1866,3,442,4.0
1867,3,55,2.0
1869,3,117,1.0
1872,3,43,5.0
1873,3,495,1.0
1897,3,338,1.0
1905,3,229,0.5
1911,3,633,1.0
1915,3,230,3.0
1924,3,661,5.0
1929,3,135,0.5
1948,3,662,1.5
1949,3,198,3.0
1951,3,66,4.0
1953,3,508,4.0
1957,3,339,1.0
1965,3,621,5.0
1971,3,177,2.5
1973,3,515,4.0
1984,3,119,0.5
1996,3,638,2.0
1997,3,573,1.0
1998,3,399,3.0
2005,3,414,3.5
2018,3,261,3.5
2027,3,601,3.5
2029,3,623,1.0
2031,3,361,2.5
2036,3,167,3.0
2052,3,305,3.0
2055,3,328,2.0
2057,3,57,1.5
2071,3,452,5.0
2074,3,245,0.5
2092,3,578,1.5
2093,3,523,2.5
2094,3,116,3.0
2100,3,275,3.5
2102,3,152,3.0
2105,3,524,1.0
2109,3,248,2.0
2113,3,193,2.5
2140,3,587,1.5
2141,3,376,2.0
